25	12020	3000	242.37753726242954	12.048513544024374	0.15	4	20.1168	0	primary;
26	2749	900	295.17222783482589	33.014073442513634	0.15	4	8.9408	0	tertiary;
26	2522	1800	283.14511746411978	18.096502547814179	0.15	4	15.6464	0	motorway_link;
27	3217	900	83.407712976498459	12.438516012959088	0.15	4	6.7056	0	primary_link;
27	14275	3000	69.066548891015159	3.8624367445315388	0.15	4	17.8816	0	primary;
28	13868	900	400.79637444190246	44.827797785645856	0.15	4	8.9408	0	tertiary;
28	13206	900	803.93409429731832	89.917467597677884	0.15	4	8.9408	0	tertiary;
28	2833	900	809.78528217106941	90.571904322999004	0.15	4	8.9408	0	tertiary;
28	2029	900	427.96480110279748	47.866499765434583	0.15	4	8.9408	0	tertiary;
29	3650	900	50.760905429151649	4.5419564628804263	0.15	4	11.176	0	secondary;
29	8587	900	71.184583613168584	6.3694151407631159	0.15	4	11.176	0	secondary;
30	9236	3600	146.11223189161169	13.073750169256593	0.15	4	11.176	0	secondary;
30	5004	3600	75.31463119937203	6.7389612741027225	0.15	4	11.176	0	secondary;
31	10987	900	1274.0321345674411	142.49643595287236	0.15	4	8.9408	0	tertiary;
31	10388	900	171.0791096106486	15.307722764016518	0.15	4	11.176	0	secondary;
31	11874	900	339.39154044673307	30.367890161661872	0.15	4	11.176	0	secondary;
31	6500	900	166.83896355327681	18.66040662505333	0.15	4	8.9408	0	tertiary;
32	5724	4000	177.40879539466044	13.228405764932329	0.15	4	13.4112	0	primary;
32	8905	900	15.739353106902161	1.7603965089144329	0.15	4	8.9408	0	tertiary;
32	12115	4000	53.780440376370358	4.0101139626856925	0.15	4	13.4112	0	primary;
33	6921	900	255.43460145876949	22.855637209982955	0.15	4	11.176	0	secondary;
33	13365	900	520.81033773271054	46.60078183005642	0.15	4	11.176	0	secondary;
34	5332	1800	39.33951061459021	2.514285114441035	0.15	4	15.6464	0	motorway_link;
34	6963	1800	68.93966603262102	4.4061040260137165	0.15	4	15.6464	0	motorway_link;
35	5371	1000	43.761425407888581	3.2630506895645865	0.15	4	13.4112	0	primary;
35	1574	900	38.35430470146067	5.7197424095473446	0.15	4	6.7056	0	primary_link;
36	9240	3600	41.990790992436793	2.087349428956732	0.15	4	20.1168	0	motorway_link;
37	14589	900	958.08941884475121	85.727399681885402	0.15	4	11.176	0	secondary;
37	9189	900	574.377076886694	51.393797144478704	0.15	4	11.176	0	secondary;
38	238	2000	88.111913886282565	3.9420147586919545	0.15	4	22.352	0	primary;
39	8922	11000	360.52477450673484	12.407245419674537	0.15	4	29.0576	0	motorway;
40	42	11000	491.15429949750671	16.902782731454309	0.15	4	29.0576	0	motorway;
41	40	11000	89.508068555369917	3.0803668766646219	0.15	4	29.0576	0	motorway;
42	5308	11000	78.323116730675892	2.6954434203332651	0.15	4	29.0576	0	motorway;
43	9249	1800	24.318689311411806	1.5542673913112157	0.15	4	15.6464	0	motorway_link;
44	9257	13200	53.091315823581496	1.8271060178260248	0.15	4	29.0576	0	motorway;
45	46	8800	172.83728586405277	7.0295635885360177	0.15	4	24.5872	0	motorway;
46	13959	8800	205.30036362864914	8.3498878940525625	0.15	4	24.5872	0	motorway;
47	50	13200	43.166729271205455	1.4855572817853318	0.15	4	29.0576	0	motorway;
48	9727	1000	139.69780660962221	10.416503117515376	0.15	4	13.4112	0	primary;
48	12756	7000	957.5706240407053	71.40081603739452	0.15	4	13.4112	0	primary;
49	9254	13200	43.924120468719678	1.5116224488161334	0.15	4	29.0576	0	motorway;
50	1404	13200	11.902211619662037	0.40960752504205566	0.15	4	29.0576	0	motorway;
51	6596	3600	107.89563861004353	9.6542267904477033	0.15	4	11.176	0	secondary;
51	4765	3600	3.9255611277816782	0.35124920613651378	0.15	4	11.176	0	secondary;
52	6839	900	35.015872439194872	3.1331310342873007	0.15	4	11.176	0	secondary;
53	1689	900	82.64761534538404	7.395098008713676	0.15	4	11.176	0	secondary;
53	1784	900	39.689880157445387	3.5513493340591791	0.15	4	11.176	0	secondary;
54	1680	11000	250.65580001493015	8.6261700902665783	0.15	4	29.0576	0	motorway;
55	54	11000	11.626074355354223	0.40010442553253617	0.15	4	29.0576	0	motorway;
56	9357	900	430.93400344627622	48.198595589463608	0.15	4	8.9408	0	tertiary;
56	6258	900	262.05349426094392	29.309848588598776	0.15	4	8.9408	0	tertiary;
56	9864	900	844.41151779157485	94.444738478835774	0.15	4	8.9408	0	tertiary;
57	7452	900	260.02150647666235	23.266061782092194	0.15	4	11.176	0	tertiary;
57	3233	900	476.42669299180295	42.62944640227299	0.15	4	11.176	0	tertiary;
57	14455	900	482.30996822887926	43.155866878031432	0.15	4	11.176	0	tertiary;
57	12452	900	450.97348418113796	40.351958140760374	0.15	4	11.176	0	tertiary;
58	3728	3000	332.14544602260821	18.574705061214221	0.15	4	17.8816	0	primary;
59	612	900	269.9304915046348	24.152692511152004	0.15	4	11.176	0	secondary;
59	821	900	505.6260490234306	45.24213037074361	0.15	4	11.176	0	secondary;
59	11485	900	1048.8159191023301	93.845375724975852	0.15	4	11.176	0	secondary;
60	6837	3000	403.47453848511589	16.116907822451005	0.15	4	25.03424	0	primary;
60	12857	900	809.49581278308165	72.431622475222056	0.15	4	11.176	0	secondary;
60	8753	6000	106.306138453652	7.9266686391711412	0.15	4	13.4112	0	primary;
60	12153	900	865.44811076123551	77.438091514069029	0.15	4	11.176	0	secondary;
61	10040	1000	279.70187579459798	20.855842564020968	0.15	4	13.4112	0	primary;
61	9949	1000	69.338345136301925	5.1701820222129209	0.15	4	13.4112	0	primary;
62	4511	900	303.2763000900988	16.960244054788095	0.15	4	17.8816	0	secondary;
62	2432	900	28.862227609420717	1.6140741102261944	0.15	4	17.8816	0	secondary;
63	9816	1800	74.551228491331059	4.7647528179856744	0.15	4	15.6464	0	motorway_link;
63	11905	1800	53.833069582308823	3.4406042017530436	0.15	4	15.6464	0	motorway_link;
64	7117	1000	153.40793351801446	11.438792465850518	0.15	4	13.4112	0	primary;
64	2917	1000	144.17735139090195	10.750518327286295	0.15	4	13.4112	0	primary;
65	9537	3600	526.55576627790924	47.114868135102832	0.15	4	11.176	0	secondary;
65	12934	3600	41.584448208730684	3.7208704553266538	0.15	4	11.176	0	secondary;
66	2965	900	702.00528041490566	78.517054448696499	0.15	4	8.9408	0	tertiary;
66	6906	1800	415.48571546106115	46.47075378725183	0.15	4	8.9408	0	tertiary;
67	5405	900	38.562649300768271	3.4504875895461944	0.15	4	11.176	0	secondary;
67	4144	900	146.26871586926455	13.087751956806063	0.15	4	11.176	0	secondary;
68	9271	900	391.84548257808308	43.826669042824257	0.15	4	8.9408	0	tertiary;
68	13017	900	416.6030789986911	46.59572733968897	0.15	4	8.9408	0	tertiary;
69	8552	1800	371.31549773975041	23.731688934179775	0.15	4	15.6464	0	motorway_link;
70	12517	900	199.35694399799684	14.864959436739207	0.15	4	13.4112	0	tertiary;
70	71	900	33.090270214768104	2.46736087857672	0.15	4	13.4112	0	tertiary;
71	70	900	33.090270214768104	2.46736087857672	0.15	4	13.4112	0	tertiary;
71	5151	900	538.87925999356469	60.271928685751242	0.15	4	8.9408	0	tertiary;
71	13749	900	16.801721557598238	1.2528126907061441	0.15	4	13.4112	0	tertiary;
72	9273	1800	133.89924675185637	8.5578309867992868	0.15	4	15.6464	0	motorway_link;
73	6222	900	27.148397166808511	2.4291693957416349	0.15	4	11.176	0	secondary;
73	4952	900	409.15530173941397	36.610173741894592	0.15	4	11.176	0	secondary;
74	14465	3000	112.37079245606934	6.2841575952973638	0.15	4	17.8816	0	primary;
74	8774	900	20.988140010412341	1.877965283680417	0.15	4	11.176	0	secondary;
75	2862	1800	292.22727907141808	18.676965888090429	0.15	4	15.6464	0	motorway_link;
75	3276	1800	121.89315472511805	7.7904920445034032	0.15	4	15.6464	0	motorway_link;
76	5958	900	201.27380556598695	18.009467212418301	0.15	4	11.176	0	secondary;
76	5772	900	713.10709456110237	63.807005597808015	0.15	4	11.176	0	secondary;
76	10444	900	793.68572766158468	71.016976347672212	0.15	4	11.176	0	secondary;
76	7039	900	339.83363577385177	30.40744772493305	0.15	4	11.176	0	secondary;
77	10095	6000	10.745845490746547	0.80125905890200333	0.15	4	13.4112	0	primary;
77	13832	900	187.85293253420517	16.808601694184429	0.15	4	11.176	0	secondary;
77	5097	6000	166.56568395299232	12.419894114843737	0.15	4	13.4112	0	primary;
78	10804	1800	202.02238266732869	22.59555997979249	0.15	4	8.9408	0	tertiary;
78	10991	4000	169.54551526744177	12.64208387522681	0.15	4	13.4112	0	primary;
78	9856	1800	187.73909751976373	20.998020033975006	0.15	4	8.9408	0	tertiary;
79	4140	900	1315.4617951730336	117.70416921734373	0.15	4	11.176	0	secondary;
79	10897	900	184.66700715303688	16.523533209827924	0.15	4	11.176	0	secondary;
80	3786	900	131.10709851044584	14.6639113401984	0.15	4	8.9408	0	tertiary;
80	7245	900	403.30627318616098	45.108521965166538	0.15	4	8.9408	0	tertiary;
81	4822	900	294.66257439612599	26.365656263074982	0.15	4	11.176	0	secondary;
81	10139	4000	796.54901118072326	59.394313050340259	0.15	4	13.4112	0	primary;
81	5912	4000	597.48091094799065	44.55089111697616	0.15	4	13.4112	0	primary;
82	8860	1800	206.01821630242986	11.521240621780482	0.15	4	17.8816	0	secondary;
82	5775	900	14.389157923991242	1.2875051828911275	0.15	4	11.176	0	secondary;
83	7897	1800	374.06901450542705	23.907672979434697	0.15	4	15.6464	0	motorway_link;
84	459	5000	263.81016180297792	14.753163128745634	0.15	4	17.8816	0	primary;
84	2284	5000	218.74137522152608	12.232763020173033	0.15	4	17.8816	0	primary;
84	2681	900	449.49822215695178	50.274944317840891	0.15	4	8.9408	0	tertiary;
84	13250	900	539.56730858936339	60.348884729483203	0.15	4	8.9408	0	tertiary;
85	1247	900	1172.0472708446123	104.87180304622515	0.15	4	11.176	0	secondary;
85	5142	900	326.69786767003399	29.232092669115424	0.15	4	11.176	0	secondary;
85	7895	900	333.03859808111241	37.249306335128004	0.15	4	8.9408	0	tertiary;
86	1969	3600	18.317319199945697	1.6389870436601375	0.15	4	11.176	0	secondary;
86	8595	900	831.33881879026524	74.386078989823304	0.15	4	11.176	0	secondary;
87	2712	1000	11.235402416854821	0.83776264740327655	0.15	4	13.4112	0	primary;
87	11942	1000	184.54860496215167	13.760782402928275	0.15	4	13.4112	0	primary;
88	229	900	41.644044285502957	4.657753700508116	0.15	4	8.9408	0	tertiary;
89	14609	1800	32.943257717622913	2.1054848219157707	0.15	4	15.6464	0	motorway_link;
89	3783	2000	43.798812570488707	3.2658384462604921	0.15	4	13.4112	0	primary;
90	3963	2000	71.822210309132643	5.355390293868755	0.15	4	13.4112	0	primary;
91	6194	1800	63.856578136129222	4.0812313462604317	0.15	4	15.6464	0	motorway_link;
92	9295	1800	67.337421277102592	4.3037006133744882	0.15	4	15.6464	0	motorway_link;
93	6846	11000	81.317536405638506	2.7984945902496596	0.15	4	29.0576	0	motorway;
94	92	1800	46.85951397745545	2.9949070698343037	0.15	4	15.6464	0	motorway_link;
95	4649	4000	150.56089492499075	9.6227180006257509	0.15	4	15.6464	0	primary;
95	5440	1000	21.750968228831464	1.6218510072798455	0.15	4	13.4112	0	primary;
95	13150	4000	154.16547595215428	11.495278271307138	0.15	4	13.4112	0	primary;
95	3581	4000	250.1666503742257	15.9887674081083	0.15	4	15.6464	0	primary;
96	13383	900	12.270380272909573	1.097922357991193	0.15	4	11.176	0	secondary;
96	656	900	825.40178145244431	73.854848018293154	0.15	4	11.176	0	secondary;
97	6944	3600	19.890989587887073	0.98877503320046289	0.15	4	20.1168	0	motorway_link;
97	10712	900	310.45837143099305	34.723779911304703	0.15	4	8.9408	0	tertiary;
98	2628	8800	442.41820119347494	15.225558931001698	0.15	4	29.0576	0	motorway;
98	1068	1800	473.45845282523373	30.259897025848357	0.15	4	15.6464	0	motorway_link;
99	13266	1800	137.53803747900332	8.7903950735634595	0.15	4	15.6464	0	motorway_link;
100	2360	2000	80.763533084656117	6.0220959410534567	0.15	4	13.4112	0	primary;
100	626	1800	236.88229953284133	21.195624510812575	0.15	4	11.176	0	secondary;
101	8259	2000	25.77207800938443	1.9216832206949737	0.15	4	13.4112	0	primary;
102	3829	1800	66.945665707227988	4.278662549035432	0.15	4	15.6464	0	motorway_link;
103	2074	1800	952.8848886845177	106.57713948243085	0.15	4	8.9408	0	tertiary;
103	3920	6000	578.77994291113714	43.156461980369926	0.15	4	13.4112	0	primary;
103	4746	6000	1029.1752500331202	76.739982256108348	0.15	4	13.4112	0	primary;
103	1234	1800	592.83910930125376	66.307165947259065	0.15	4	8.9408	0	tertiary;
104	5044	1800	28.309158098356107	1.8093080899348162	0.15	4	15.6464	0	motorway_link;
105	5037	1800	24.053689427318496	1.5373305953649719	0.15	4	15.6464	0	motorway_link;
106	3364	900	18.918613426627836	2.1159866484685752	0.15	4	8.9408	0	tertiary;
106	13080	900	60.221953400109477	6.7356336569556952	0.15	4	8.9408	0	tertiary;
107	11103	1800	94.075655907605352	8.4176499559417817	0.15	4	11.176	0	secondary;
107	4699	2000	178.121592484508	13.281555154237354	0.15	4	13.4112	0	primary;
107	13162	4000	239.104668285944	17.828730336281915	0.15	4	13.4112	0	primary;
108	8112	900	27.082211168885483	2.4232472413104404	0.15	4	11.176	0	secondary;
108	7236	900	727.54017736200728	65.098441066750823	0.15	4	11.176	0	secondary;
109	1612	1000	13.523481103527041	1.0083721891797186	0.15	4	13.4112	0	primary;
109	496	2000	359.78852012353741	26.827466604296216	0.15	4	13.4112	0	primary;
110	7088	11000	225.37517919073755	7.7561525793849988	0.15	4	29.0576	0	motorway;
111	2052	6000	379.19959213154272	13.049928147250382	0.15	4	29.0576	0	motorway;
112	12748	11000	256.03956377769885	8.8114491140940352	0.15	4	29.0576	0	motorway;
113	1022	900	22.514601644092771	2.5181864759409418	0.15	4	8.9408	0	tertiary;
113	9313	1800	879.76834143549968	78.719429262303123	0.15	4	11.176	0	secondary;
113	4297	900	798.93838630826372	89.358713572416761	0.15	4	8.9408	0	tertiary;
114	10240	1800	267.42692903457134	29.910850151504491	0.15	4	8.9408	0	tertiary;
115	4781	1000	21.267203591371327	1.3592394155442356	0.15	4	15.6464	0	primary;
115	10475	1000	33.978935333494285	2.1716775317960861	0.15	4	15.6464	0	primary;
116	6215	900	333.81036836167414	29.868501106091099	0.15	4	11.176	0	secondary;
116	9681	900	63.784282731013889	5.7072550761465539	0.15	4	11.176	0	secondary;
116	7632	900	1042.0587163266766	66.600541742936173	0.15	4	15.6464	0	secondary;
117	4103	8800	580.77658379783679	19.987080274965475	0.15	4	29.0576	0	motorway;
117	6806	1800	646.12788802728539	41.295626343905653	0.15	4	15.6464	0	motorway_link;
118	4475	1800	129.47432353922477	8.275023234688156	0.15	4	15.6464	0	motorway_link;
118	13242	900	487.68674015864747	54.546208410729186	0.15	4	8.9408	0	tertiary;
118	6215	900	133.46071286660884	14.927155608738463	0.15	4	8.9408	0	tertiary;
119	10615	1000	181.15316422162581	13.507602915594862	0.15	4	13.4112	0	primary;
120	8370	900	1232.0785375142625	137.80405976134827	0.15	4	8.9408	0	tertiary;
120	14264	900	334.08844418370171	37.366728277525695	0.15	4	8.9408	0	tertiary;
121	4716	8800	253.49578779591724	8.723906578517056	0.15	4	29.0576	0	motorway;
122	8608	1900	244.92952642971102	10.957834933326369	0.15	4	22.352	0	motorway;
123	11543	11000	962.66768806033656	33.129635209388816	0.15	4	29.0576	0	motorway;
124	13157	11000	487.70736709382203	16.784158605453374	0.15	4	29.0576	0	motorway;
125	11597	11000	49.41151213462178	1.7004677652187992	0.15	4	29.0576	0	motorway;
126	10142	6000	271.57635408246216	20.249966750362546	0.15	4	13.4112	0	primary;
126	776	1800	321.67588594395619	20.559098958479662	0.15	4	15.6464	0	motorway_link;
126	12471	5000	71.584293578351563	5.3376501415497168	0.15	4	13.4112	0	primary;
127	6763	11000	12.932363033563384	0.4450595724892415	0.15	4	29.0576	0	motorway;
128	3480	3000	365.71936071484174	27.26969702299882	0.15	4	13.4112	0	primary;
129	7920	900	1056.3049378742933	118.14434255036387	0.15	4	8.9408	0	tertiary;
129	130	900	9.5697144195932129	1.0703420744892196	0.15	4	8.9408	0	tertiary;
129	8257	2000	503.06889270955702	28.133326587640763	0.15	4	17.8816	0	primary;
130	5925	2000	1099.4990250739797	61.48773180666047	0.15	4	17.8816	0	primary;
130	129	900	9.5697144195932129	1.0703420744892196	0.15	4	8.9408	0	tertiary;
130	2856	900	632.00822205859492	70.688106439982434	0.15	4	8.9408	0	tertiary;
131	5640	6000	323.65899032990296	11.138531411056073	0.15	4	29.0576	0	motorway;
131	13435	1800	372.36843290128945	23.798984616351969	0.15	4	15.6464	0	motorway_link;
132	3730	1800	160.49394941941938	10.257564003184079	0.15	4	15.6464	0	motorway_link;
133	7769	1800	213.42148451794583	13.640293263494851	0.15	4	15.6464	0	motorway_link;
133	11286	1800	278.38054962338742	17.791987270131624	0.15	4	15.6464	0	motorway_link;
134	12214	3600	660.72425030540978	32.844401212191286	0.15	4	20.1168	0	motorway_link;
135	11459	900	153.62988131764939	17.183012853173029	0.15	4	8.9408	0	tertiary;
135	11460	900	65.391658099835993	7.3138486600568182	0.15	4	8.9408	0	tertiary;
136	6049	900	1046.3439059061657	93.624186283658346	0.15	4	11.176	0	secondary;
136	6049	900	1046.3439059061657	93.624186283658346	0.15	4	11.176	0	secondary;
136	3849	900	279.85583228890584	25.040786711605747	0.15	4	11.176	0	secondary;
137	1583	1800	60.547932670160236	3.8697676571070811	0.15	4	15.6464	0	motorway_link;
138	2144	900	34.120334393202768	3.0530005720474915	0.15	4	11.176	0	secondary;
138	10201	900	110.30445938977768	9.8697619353773867	0.15	4	11.176	0	secondary;
139	9088	900	374.35900431017353	33.4966897199511	0.15	4	11.176	0	secondary;
139	8645	900	362.16113983538219	40.506569863477786	0.15	4	8.9408	0	tertiary;
139	2130	900	316.67333734315258	35.418904051444237	0.15	4	8.9408	0	tertiary;
139	12834	900	224.0061444231288	20.043498964131068	0.15	4	11.176	0	secondary;
140	3335	900	126.42380198433169	18.853466055883395	0.15	4	6.7056	0	secondary_link;
140	2291	900	114.09057636997846	10.208534034536369	0.15	4	11.176	0	secondary;
141	10318	4000	12.003600667049337	0.89504299891503658	0.15	4	13.4112	0	primary;
141	526	4000	448.69307925363086	33.456594432536306	0.15	4	13.4112	0	primary;
142	4565	900	449.81647942309775	50.310540379283488	0.15	4	8.9408	0	tertiary;
142	7310	900	1417.5617523777446	158.54976650610064	0.15	4	8.9408	0	tertiary;
143	5965	1800	34.902327340568277	2.2306937915794225	0.15	4	15.6464	0	motorway_link;
144	3115	900	540.20978785437251	60.420743988722769	0.15	4	8.9408	0	tertiary;
144	9015	900	472.69552801373698	52.869489085287334	0.15	4	8.9408	0	tertiary;
145	14144	13200	45.808606759883361	1.5764759223020264	0.15	4	29.0576	0	motorway;
146	10279	900	129.76064150150756	14.513314412749146	0.15	4	8.9408	0	tertiary;
146	12375	900	124.91642463075996	7.9837166780064397	0.15	4	15.6464	0	secondary;
146	823	900	74.764097317560612	4.7783577894953861	0.15	4	15.6464	0	secondary;
147	13014	1800	307.57241623820778	19.657711437660279	0.15	4	15.6464	0	motorway_link;
147	3672	2000	106.22183634418913	7.9203826908993333	0.15	4	13.4112	0	primary;
148	4161	900	55.206471421597328	8.2328906319490169	0.15	4	6.7056	0	primary_link;
148	14341	3000	58.704514684899593	2.6263651881218499	0.15	4	22.352	0	primary;
149	9671	4000	120.38686206508612	8.9765913613312858	0.15	4	13.4112	0	primary;
149	478	4000	232.26057475771285	12.988802722223562	0.15	4	17.8816	0	primary;
150	9051	5000	146.90274220538276	9.3889164411866481	0.15	4	15.6464	0	primary;
150	11753	4000	223.44637758480786	14.281008895644229	0.15	4	15.6464	0	primary;
151	11060	1800	196.73795726340356	12.574007903633012	0.15	4	15.6464	0	motorway_link;
151	12796	5000	50.673119775968019	3.7784180219494172	0.15	4	13.4112	0	primary;
151	12366	5000	96.245737152811543	7.17651941308843	0.15	4	13.4112	0	primary;
152	7589	900	13.928516190548638	1.557860168055279	0.15	4	8.9408	0	tertiary;
152	12662	1800	143.8204997587689	9.1919227271940454	0.15	4	15.6464	0	motorway_link;
152	1754	900	7.4540590838059764	0.83371276438416886	0.15	4	8.9408	0	tertiary;
153	11129	900	761.14952630483003	85.132149953564564	0.15	4	8.9408	0	tertiary;
153	3868	900	625.6743607126183	69.979684224299646	0.15	4	8.9408	0	tertiary;
154	2924	11000	96.792590918953238	3.3310593758243363	0.15	4	29.0576	0	motorway;
155	1049	8800	45.291776304579173	1.5586895099588118	0.15	4	29.0576	0	motorway;
156	1671	900	142.19959665778094	12.723657539171523	0.15	4	11.176	0	secondary;
156	13374	900	38.249118627555099	3.4224336638828827	0.15	4	11.176	0	secondary;
157	6897	900	481.21987313381146	53.822909933541908	0.15	4	8.9408	0	tertiary;
158	5669	900	370.33865990561526	33.136959547746535	0.15	4	11.176	0	secondary;
158	12068	900	72.993246640983259	6.5312496994437419	0.15	4	11.176	0	secondary;
159	2311	900	484.90537919975156	43.388097637773043	0.15	4	11.176	0	secondary;
159	3871	5000	822.28162652781145	45.984790316739641	0.15	4	17.8816	0	primary;
159	7740	900	502.12776657934182	28.080695607738786	0.15	4	17.8816	0	secondary;
159	5498	1000	128.69198762998948	8.2250222178897054	0.15	4	15.6464	0	primary;
160	7721	8800	585.40928273326858	23.809514004574275	0.15	4	24.5872	0	motorway;
161	6219	1800	291.67739876756281	18.641821682148148	0.15	4	15.6464	0	motorway_link;
162	163	1000	81.385437205477714	6.0684679376549244	0.15	4	13.4112	0	primary;
162	13203	1000	231.88286234205106	17.290239675946303	0.15	4	13.4112	0	primary;
163	162	1000	81.385437205477714	6.0684679376549244	0.15	4	13.4112	0	primary;
163	3875	1000	632.104530058818	47.1325854553521	0.15	4	13.4112	0	primary;
164	14325	1800	1230.4488856289252	110.09743071124956	0.15	4	11.176	0	secondary;
164	6150	3600	11.523278903544877	1.28884203914022	0.15	4	8.9408	0	tertiary;
165	4110	3600	53.034848873359252	2.965889454710946	0.15	4	17.8816	0	secondary;
165	5474	2700	278.69845208736496	13.854015155858036	0.15	4	20.1168	0	secondary;
166	264	1000	7.9107539703274705	0.39324117008308829	0.15	4	20.1168	0	primary;
166	6150	1800	1235.5551847065226	69.096455837650026	0.15	4	17.8816	0	secondary;
167	4066	6000	147.98455834143624	5.0928004495015502	0.15	4	29.0576	0	motorway;
168	6242	3600	68.146000893958643	3.3875169457348404	0.15	4	20.1168	0	motorway_link;
169	4789	3000	14.310803139202392	1.0670784970175966	0.15	4	13.4112	0	primary;
170	5546	900	486.51867424075414	43.532451166853448	0.15	4	11.176	0	secondary;
170	13820	900	11.973767547454008	1.785637011968207	0.15	4	6.7056	0	secondary_link;
171	9387	3000	74.443889829896364	4.1631559720548701	0.15	4	17.8816	0	primary;
172	171	3000	64.759886819383297	4.8287913698538016	0.15	4	13.4112	0	primary;
172	2001	1800	397.2355346475648	25.38830239847919	0.15	4	15.6464	0	motorway_link;
173	8822	3600	67.483944414604238	3.3546063198224485	0.15	4	20.1168	0	motorway_link;
174	14484	11000	1038.5028414328951	35.739456852351715	0.15	4	29.0576	0	motorway;
175	12227	3000	1065.4117862849391	47.66516581446578	0.15	4	22.352	0	primary;
175	2238	900	6.9786389073632416	0.78053853205118584	0.15	4	8.9408	0	tertiary;
175	2489	900	230.35664689186203	25.764657177418357	0.15	4	8.9408	0	tertiary;
176	6558	11000	329.52044774217904	11.340249977361482	0.15	4	29.0576	0	motorway;
177	2756	3600	392.32980022536708	19.502594857301709	0.15	4	20.1168	0	motorway_link;
178	10253	11000	41.378635454745137	1.4240210979139756	0.15	4	29.0576	0	motorway;
